candidate_id,trait_name,accepted_species,normalized_value,source_url,source_excerpt,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,audit_hash
bsdb-symmetry:2a9172c90c664555cccc8ba8,floral_symmetry,Grevillea muricata,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Grevillea muricata; tnrs_status=Accepted; tnrs_family=Proteaceae; FlrSymCheck=bilateral; trait.source=TRY|GBIF|https://www.biotaxa.org/Phytotaxa/article/view/phytotaxa.477.2.10,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,cae9c357175b933fa0a4527817d466313f12bbc34abb47504889c69421c3eca5
bsdb-symmetry:05664b97aff29cd23225aff7,floral_symmetry,Nicotiana africana,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Nicotiana africana; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=bilateral; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,424edbdc074bf94f8b6d64cafb7bd2101199f1e7a3e5483e7a07e57ff50fd15f
bsdb-symmetry:287befb39c86cbba58ba8630,floral_symmetry,Nicotiana otophora,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Nicotiana otophora; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,d6cbed48e79e4471b7d6d8fcb7129e50f6a334e930113616ae4a6040b760ecaa
bsdb-symmetry:13f6164e2dace94e9cc539b5,floral_symmetry,Ruellia tuberosa,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Ruellia tuberosa; tnrs_status=Accepted; tnrs_family=Acanthaceae; FlrSymCheck=bilateral; trait.source=GBIF|KEW,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,c350ac675285fede2f41ac1b80d4bdbefc2d8d74d9046a4a661580f777bdf171
bsdb-symmetry:8c4656d8a0ca6bc65109c136,floral_symmetry,Gladiolus dalenii,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Gladiolus dalenii; tnrs_status=Accepted; tnrs_family=Iridaceae; FlrSymCheck=bilateral; trait.source=darwin1868|TRY|kew,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,95ed3e1d316004812163ae72de301c72c0ee5a27f1fb2ef6da2aae292b90ded5
bsdb-symmetry:34e358da5d95e1fe5c88f49d,floral_symmetry,Ruellia paniculata,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Ruellia paniculata; tnrs_status=Accepted; tnrs_family=Acanthaceae; FlrSymCheck=bilateral; trait.source=GBIF|KEW|https://link.springer.com/content/pdf/10.1663/0007-196X(2007)59%5B199:ASOCRR%5D2.0.CO%3B2.pdf,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,363f56eb290892843db9fb5b778b94aeb04c148a09ad7061bbb150b26f7b9127
bsdb-symmetry:cf7650dead09ba1bbec598bf,floral_symmetry,Nicotiana undulata,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana undulata; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=TRY|GBIF|https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-313X.2012.05046.x,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,4967b9ee726bc1ac9bb5dd1cb2cebd28fdd2b82860ae1ac93ab200044e2cffd4
bsdb-symmetry:749573d4aa95dbc24ad7d771,floral_symmetry,Aristolochia baetica,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Aristolochia baetica; tnrs_status=Accepted; tnrs_family=Aristolochiaceae; FlrSymCheck=bilateral; trait.source=rix2010,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,0116ef390576f4c7f85e845cead0e4afa4403252d1dff4379eceb4c8c4c8c1ec
bsdb-symmetry:53f095cdbaa418d9f248e39f,floral_symmetry,Sesbania sesban,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Sesbania sesban; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ac70b1c66beb1e9de1a5a765a55d96eea3ebaff564979dc8b32115a48fa5649a
bsdb-symmetry:8ed5745ec80f292e903c385f,floral_symmetry,Schizanthus pinnatus,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Schizanthus pinnatus; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=bilateral; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,d972bd0e822f3ba022a0166c189c852583d22d4c8537be8117aceb8561a6d105
bsdb-symmetry:452aba7f42f36a0e71521632,floral_symmetry,Calibrachoa thymifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Calibrachoa thymifolia; tnrs_status=Synonym; tnrs_family=Solanaceae; FlrSymCheck=bilateral; trait.source=https://www.jstor.org/stable/3391775?casa_token=2gLQ0u1SOtoAAAAA%3AjgEVwWEu_qzlV6snUxK9qu8mgiLQGYdojnfhBd4bQRM89dJb-ZFQvOKHl5egxQT8uCkcFj8rsTFm1tI0nRBFR7CvUsOB2enjQQjL7DASGdrh2hmfT1k&seq=1#metadata_info_tab_contents,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,37716cfa8c5cd888c968e4a66fc68e8d53a80f6989595d2aabc95b6f2a286987
bsdb-symmetry:4b085578a20b9993accc7db8,floral_symmetry,Amasonia hirta,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Amasonia hirta; tnrs_status=Accepted; tnrs_family=Lamiaceae; FlrSymCheck=bilateral; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,4526776b552b50ddc6068c01f33d549e531fbda155e1ee6232fbcd3443a3d4c3
bsdb-symmetry:683a216e088799c65b889a69,floral_symmetry,Byrsonima crassifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Byrsonima crassifolia; tnrs_status=Accepted; tnrs_family=Malpighiaceae; FlrSymCheck=slightly zygomorphic; trait.source=ramirez2019,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,53ccc721412115b369fed248f2f32104e5230b7ccc744a71540b15eaa13e63e4
bsdb-symmetry:a5f0cba560104287f767a942,floral_symmetry,Nicotiana tomentosa,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana tomentosa; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=https://www.GBIF.org/occurrence/3079920903,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,748dfb49bf359d86248f28a0c01c8b2d6afe4ba00e708a009daffd30ceb61983
bsdb-symmetry:f58f57afd0180a17b97ad681,floral_symmetry,Nicotiana gossei,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana gossei; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-313X.2012.05046.x,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,b493af7151b2b439bcfa1514379076ca8693846cd1bafea5198b8776333819a9
bsdb-symmetry:a74164f8e93417f8de5478c5,floral_symmetry,Nicotiana benthamiana,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana benthamiana; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-313X.2012.05046.x,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,a807870d01bfb7637e1fe8001cac7337f97ccba39f13a558f4aa5997305564ab
bsdb-symmetry:952f9b990c81eff93fbc99f7,floral_symmetry,Mandevilla pohliana,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Mandevilla pohliana; tnrs_status=Synonym; tnrs_family=Apocynaceae; FlrSymCheck=slightly zygomorphic; trait.source=Biondo2007,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,99f41086e08224c8e3f7169a706acabfa856b8b4bda2c1f1d1c131c7d4c92a82
bsdb-symmetry:489585862a276518498c8b27,floral_symmetry,Calibrachoa thymifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Calibrachoa thymifolia; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=bilateral; trait.source=https://www.jstor.org/stable/3391775?casa_token=2gLQ0u1SOtoAAAAA%3AjgEVwWEu_qzlV6snUxK9qu8mgiLQGYdojnfhBd4bQRM89dJb-ZFQvOKHl5egxQT8uCkcFj8rsTFm1tI0nRBFR7CvUsOB2enjQQjL7DASGdrh2hmfT1k&seq=1#metadata_info_tab_contents,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,23be73f26ce1cce6206d75472974ee12e7f567c0eaccc2eb608ad8e0b3e72465
bsdb-symmetry:8a1cd31d15ea9778f4e70de4,floral_symmetry,Govenia utriculata,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Govenia utriculata; tnrs_status=Accepted; tnrs_family=Orchidaceae; FlrSymCheck=bilateral; trait.source=TRY|https://www.mapress.com/pt/article/view/phytotaxa.487.3.2,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ec991a791011f025091221dd5ce9d2496fffd97ca6e5bd31e1a4aacd546c708c
bsdb-symmetry:0e393ca74de91bf90bad14de,floral_symmetry,Nicotiana fragrans,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Nicotiana fragrans; tnrs_status=Synonym; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=Muelleria_28(1),_p74-84,_Marks,_Nicotiana(1).pdf",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ce6ec459905020a7c8dd585d3b43afccde5bd9b8bbc93fb6bd33c6d8c82ce935
bsdb-symmetry:c93925f4de3a3503621b7516,floral_symmetry,Nicotiana glutinosa,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,"tnrs_Sciname=Nicotiana glutinosa; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=bilateral; trait.source=Wikipedia or unknown source, checked against TRY",true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ccf801c578c92c0f1926c66f4a808fab9d46c23b5e27c5838ee46951e1db46a5
bsdb-symmetry:2f98cc4f408c309c66d30563,floral_symmetry,Qualea parviflora,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Qualea parviflora; tnrs_status=Accepted; tnrs_family=Vochysiaceae; FlrSymCheck=bilateral; trait.source=GBIF|kew|wfo,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,2fe3bf9f2e9d4d3f6ca7b90e376490927496fe6a8de78a949a1fb353fdf4e961
bsdb-symmetry:2dad40b85849b37ea523d3f7,floral_symmetry,Nicotiana umbratica,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana umbratica; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=https://web.p.ebscohost.com/ehost/detail/detail?vid=0&sid=3a26f99e-218f-40e0-a5c5-8ce09cc8259c%40redis&bdata=JnNpdGU9ZWhvc3QtbGl2ZSZzY29wZT1zaXRl#AN=133235910&db=asr,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,66133cb6c41024ab3b491c6136f1b54e4905533d5d627f65babdfc1097114cc2
bsdb-symmetry:8486c71a542176f1ed54cec1,floral_symmetry,Justicia galapagana,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Justicia galapagana; tnrs_status=Accepted; tnrs_family=Acanthaceae; FlrSymCheck=bilateral; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,4bf426a0fd918ba0e05ace7a78452b669686180cf1bc17262b17f83fd0b8bd1b
bsdb-symmetry:13725e24b151f5e7b19c1e1f,floral_symmetry,Caesalpinia pulcherrima,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Caesalpinia pulcherrima; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=GBIF,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ecb6bae81c18a7150a42475d94880747a85968677763d8fe48d466f884f9bdb1
bsdb-symmetry:adf04a46d44f52b04279cb66,floral_symmetry,Grevillea barklyana,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Grevillea barklyana; tnrs_status=Accepted; tnrs_family=Proteaceae; FlrSymCheck=bilateral; trait.source=TRY|GBIF|https://www.biotaxa.org/Phytotaxa/article/view/phytotaxa.477.2.12,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,01a9658fdb0407c53ead47044360d0624ac6964f5b12bd1f153c57c55b53a405
bsdb-symmetry:de0ac3c02f7fb9ca02334a3a,floral_symmetry,Byrsonima verbascifolia,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Byrsonima verbascifolia; tnrs_status=Accepted; tnrs_family=Malpighiaceae; FlrSymCheck=slightly zygomorphic; trait.source=wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,bc112fb683578eaba0e60af559c982e2d2191dd650e6ccec3e4414f567000264
bsdb-symmetry:f0ca3aaeeddbf60260a4a071,floral_symmetry,Vitex lucens,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Vitex lucens; tnrs_status=Accepted; tnrs_family=Lamiaceae; FlrSymCheck=bilateral; trait.source=KEW,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,55d544abfa20b4a79143662dfc47929609b3f6b40071a3721538a278944ba7f0
bsdb-symmetry:67d2111397908550248ecd81,floral_symmetry,Alicia anisopetala,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Alicia anisopetala; tnrs_status=Synonym; tnrs_family=Malpighiaceae; FlrSymCheck=slightly zygomorphic; trait.source=KEW,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,f81e7d2d41ee5cdd23950451c149b124041efd869d33cb38325f966cf6c76274
bsdb-symmetry:1470680826856da2ddc8d909,floral_symmetry,Nicotiana attenuata,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana attenuata; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=https://link.springer.com/article/10.1007/s004420000389|https://academic.oup.com/aob/article/99/1/103/2769236?login=true,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,0a5e1edf9d8dd5304127b1751a3e8eff68dc4ba7f8799d7226d25a5560e4510d
bsdb-symmetry:f6fb4774e00b7bbb458ff9b5,floral_symmetry,Drymonia conchocalyx,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Drymonia conchocalyx; tnrs_status=Accepted; tnrs_family=Gesneriaceae; FlrSymCheck=bilateral; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,bd16f53a75dc5b15fc956ea7b84ccbe09d225559780a9ffa43a4ce8839011cf2
bsdb-symmetry:a79488ebc9039dc1d4009ac5,floral_symmetry,Tabebuia roseoalba,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Tabebuia roseoalba; tnrs_status=Accepted; tnrs_family=Bignoniaceae; FlrSymCheck=bilateral; trait.source=TRY|wcvp|BIEN,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,95470895d845bb297a78f64df50fd9060dcd68f06f45708af83c7dff65f8f267
bsdb-symmetry:50ac88717977616ddd0e4fd3,floral_symmetry,Aristolochia baetica,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Aristolochia baetica; tnrs_status=Accepted; tnrs_family=Aristolochiaceae; FlrSymCheck=bilateral; trait.source=rix2010,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,ea0c81a02787332080d6497884a6edcbf8fbd2d58ad91b93929b066149981498
bsdb-symmetry:5fa48adc97eeda83241a8c8c,floral_symmetry,Genista monspessulana,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Genista monspessulana; tnrs_status=Accepted; tnrs_family=Fabaceae; FlrSymCheck=bilateral; trait.source=parker2002,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,4e59af15aa534c28dc33af33566f223dde930071281d73ef7c0313d29f43d0e7
bsdb-symmetry:3cea2cc1cc51f84f5a85c2bb,floral_symmetry,Nicotiana mutabilis,zygomorphic,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana mutabilis; tnrs_status=Accepted; tnrs_family=Solanaceae; FlrSymCheck=slightly zygomorphic; trait.source=TRY|GBIF|https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-313X.2012.05046.x,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-11T04:15:00+09:00,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; FlrSymCheck and individually collected species-level trait.source are present; genus/family fallback and wind are excluded,afbef5e45a0572a0b03a3771ce81b660f6582e7e3a9cccbba224c8373f7f7792
