candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,exact_supporting_quote,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,supporting_quote,source_lineage
gobotany-completion:3976c70accdf13eaea29aae3,Monotropa uniflora,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/monotropa/uniflora/,Monotropa uniflora (one-flowered Indian-pipe): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,1e9e54a32cbd2a14de90865c20b31523c49ff63c6013fdd55f288b865b356b8e,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:6507fc9e678f4196eb70fe01,Solanum melongena,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/solanum/melongena/,Solanum melongena (eggplant): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,fe96a26393576b2bb9125167d114e90c7ca69a34aaf100faed963774e3ef8712,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:f8b437f5f87d41de850439cf,Nicotiana tabacum,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/nicotiana/tabacum/,Nicotiana tabacum (cultivated tobacco): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,aa82d117dd68f5fe1a2d061be6e50006965b0b6c3da0ba5236c112fff7ca84b4,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:ede9512882b911add94f97ed,Viola renifolia,cleistogamy,absent|facultative,https://gobotany.nativeplanttrust.org/species/viola/renifolia/,Viola renifolia (kidney-leaved violet): Go Botany,Cleistogamous flowers: the plant has some cleistogamous flower; there are no cleistogamous flowers on the plan,753abd36ab7485d4b6d44a5ac694bce78e560c8f7ad8900039fa16e26c6f0866,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:c26f94bd6cbc47eda83ad2d3,Physalis grisea,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/physalis/grisea/,Physalis grisea (downy ground-cherry): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,789e4e4980a3169479cf9c7db852a882580e5622a79a9307511916e400a3dfd1,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:7acafa9dac071483629fdc61,Suaeda maritima,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/suaeda/maritima/,Suaeda maritima (herbaceous sea-blite): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,086de857b8d70745753117b2d43915b2f0e5b64785edd2a6ae5bc66545d625fa,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:917d02f26eae32c9cddcbf9a,Salvia tiliifolia,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/salvia/tiliifolia/,Salvia tiliifolia (linden-leaved sage): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,9dfaeb754bd3befe85dd9f5472b0dcd9116033d83922799700c407b1c1b40137,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:626eff90edaf2aa949d1451a,Amaranthus cruentus,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/amaranthus/cruentus/,Amaranthus cruentus (blood amaranth): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,ca8c42a9f6170f44d9065313bcf23e0561e2da99ce023f6e45af66c34a519f08,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:026d9173898b32ad2d0f51cf,Malva sylvestris,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/malva/sylvestris/,Malva sylvestris (high mallow): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,561aed19a3b17bef83c50914bd3979535f791b635713f4a99f65a592faea6fb8,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:48ca90a0d2b8a58bb8272801,Verbascum thapsus,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/verbascum/thapsus/,Verbascum thapsus (common mullein): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,05792253ebb47aef865fda1780c636e17a02825a2c576869bcc9a4e6dce7e668,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:77870228dc5e8fadf92a0a08,Apios americana,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/apios/americana/,Apios americana (common ground-nut): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,2f5c5b69125dac3564cff30a8e04bb18e6e453bdfde2cb5f21b089baafe42931,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:bc4481a47176b42329de1ce8,Datura stramonium,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/datura/stramonium/,"Datura stramonium (jimsonweed, thorn-apple): Go Botany",Cleistogamous flowers: there are no cleistogamous flowers on the plan,f0ea627af4b525d14670e4d3eab0ee6e9bc5b4229c25aec1a314a6b382d3eec4,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:c77baa2456298030687657b5,Veronica serpyllifolia,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/veronica/serpyllifolia/,Veronica serpyllifolia (thyme-leaved speedwell): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,776f868cd45a4c669f1273a5930df02e193c8a4757cc8b8835f15ff285b0e728,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:5c2679486043beca2b25f31f,Saponaria officinalis,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/saponaria/officinalis/,Saponaria officinalis (common soapwort): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,3d21276e60d784c00532fdba8a65aec393c17cd309267314bb56d43a808a7520,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:2c582a8c6c480f92d9923bcb,Valerianella radiata,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/valerianella/radiata/,Valerianella radiata (beaked corn-salad): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,42db28aacd9509df781b8fea565ff7dc424a46684564b319be2582299cd64e32,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:cd47b748acf3d115f7fa4ee3,Desmodium canadense,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/desmodium/canadense/,Desmodium canadense (showy tick-trefoil): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,db5095791a607170f4a637e64340aa709bd0534e7fc096bb5627224eb9f86522,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:cd71c53790b8f4e5a7cd7494,Echium vulgare,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/echium/vulgare/,Echium vulgare (common viper's-bugloss): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,3f22e502decbb5d298ab4a673865a93245a02ca7391263062944d7b23ef0b60a,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:9ad23e090a5cc187a1c12b3c,Valeriana officinalis,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/valeriana/officinalis/,Valeriana officinalis (common valerian): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,1dca6f33c6f7c92e65bfa6d4bd8ac0811468ccd153540e0af1ebc5ea08ef991f,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:49ac75ae936de36ed3e122a6,Epilobium hirsutum,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/epilobium/hirsutum/,Epilobium hirsutum (hairy willow-herb): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,502c49402ad2caf59c486fb090ecbfa41154197ab4a3f4bd707673db0eb65f33,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:5f77c26e418e330079e51c6f,Thymus vulgaris,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/thymus/vulgaris/,Thymus vulgaris (garden thyme): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,fdc086ff380f895d1d408551fc537e53d5a900844bea9142bc12919e91bcd030,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:aa4dfdbf88b598fa670e25e6,Viola cucullata,cleistogamy,absent|facultative,https://gobotany.nativeplanttrust.org/species/viola/cucullata/,Viola cucullata (blue marsh violet): Go Botany,Cleistogamous flowers: the plant has some cleistogamous flower; there are no cleistogamous flowers on the plan,5e65d52571e09b1ca3b5748d42c8b5e8241edede56cbd5e94404429d2d7aadbf,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:aacee856fb4e81a9c3abf3b5,Borago officinalis,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/borago/officinalis/,Borago officinalis (borage): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,f5f3a652a345968424d0ae5ad7d58da2ca01cb373e2ba4d68fe7dc9fc8624002,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
gobotany-completion:c616cb745592dde434463c5b,Medicago lupulina,cleistogamy,absent,https://gobotany.nativeplanttrust.org/species/medicago/lupulina/,Medicago lupulina (black medick): Go Botany,Cleistogamous flowers: there are no cleistogamous flowers on the plan,5bd3fb409768522253c83a00041187d392d6bdce2016b47f406d496ae82af2eb,True,wild_or_unspecified_species_record,Codex evidence audit,2026-08-11T02:29:33.8112372Z,"Exact sitemap species page; h1 and family match the 106,295-species master; the quoted named characteristic maps directly to the same trait; no snippet, cultivar-only statement, cross-trait proxy or inference.",,
