accepted_species,family,trait_name,normalized_value,raw_value,evidence_quality,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,content_sha256,content_sha256_basis,retrieved_at_utc,query
Augusta austrocaledonica,Rubiaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=21,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche2498; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=21,Colors | White | Augusta austrocaledonica | 14 | Author: (Brongn.) J.H.Kirkbr. | Rank: Espece,endemia:fiche2498:flower-colours,provider_treatment:endemia:2498,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,541caf8d24bb54b5873f60be79090d227755cdc41454d4b92c5a46704ad63c9c,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Austrobuxus carunculatus,Picrodendraceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=27,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche2449; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=27,Colors | White | Austrobuxus carunculatus | 28 | Author: (Baill.) Airy Shaw | Rank: Espece,endemia:fiche2449:flower-colours,provider_treatment:endemia:2449,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,c37ad164f654ca8ca3f784ab39c6bde8f995870ea080b60771c9032a0026d810,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Austrobuxus huerlimannii,Picrodendraceae,flower_primary_color,red_pink,Red,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=1,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche5067; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=1,Colors | Red | Austrobuxus huerlimannii |   | 4 | Author: Airy Shaw | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: Ultramafique | Red list status: Near Threatened (NT),endemia:fiche5067:flower-colours,provider_treatment:endemia:5067,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,d216c030ec6926c35779e9f27743a473b4b0035fce5ddb718631ed86865d5543,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Balanops pancheri,Balanopaceae,flower_primary_color,yellow_orange,Yellow,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=8,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche1480; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=8,Colors | Yellow | Balanops pancheri | 11 | Author: Baill. | Rank: Espece,endemia:fiche1480:flower-colours,provider_treatment:endemia:1480,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,be47b4b8e1a84bc08b2284dfe3dfd54df935a971452bd0ed3ae2007e5c0f1dea,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Baloghia buchholzii,Euphorbiaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=8,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche5074; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=8,Colors | White | Baloghia buchholzii |   | 8 | Author: Guillaumin | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche5074:flower-colours,provider_treatment:endemia:5074,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,944b4613a4c077b0e12b552913812e95264a76991147c278613f80648e4d3156,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Baloghia deplanchei,Euphorbiaceae,flower_primary_color,yellow_orange,Yellow,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=5,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche5076; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=5,Colors | Yellow | Baloghia deplanchei |   | 19 | Author: (Baill.) Pax | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche5076:flower-colours,provider_treatment:endemia:5076,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,fccfbd9be0d73093dcf04128325206675727622ba970df2e3ee9c6a2f9d2990b,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Baloghia montana,Euphorbiaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=30,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche841; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=30,Colors | White | Baloghia montana |   | 9 | Author: (Müll.Arg.) Pax | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: Volcano-sédimentaire | Red list status: Vulnerable (VU),endemia:fiche841:flower-colours,provider_treatment:endemia:841,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,d61b03c7b4a08661269fee654b7f1698eab410e84677007d8b1235f9d2f90f22,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Bocquillonia sessiliflora,Euphorbiaceae,flower_primary_color,red_pink,Red,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=5,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche630; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=5,Colors | Red | Bocquillonia sessiliflora |    | 22 | Author: Baill. | Rank: Espece | Protected species: in Northern Province | Red list status: Least Concern (LC),endemia:fiche630:flower-colours,provider_treatment:endemia:630,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,341347f46957b54f0f7855f671ee7896ad658b13a90a4cb28dee912d8dfadc46,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Bocquillonia spicata,Euphorbiaceae,flower_primary_color,red_pink,Red,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=3,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche843; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=3,Colors | Red | Bocquillonia spicata |    | 12 | Author: Baill. | Rank: Espece | Protected species: in Northern Province | Red list status: Least Concern (LC),endemia:fiche843:flower-colours,provider_treatment:endemia:843,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,d49f88e9f500119e6b0d29666c542553a86601d4f877cc737e12eea7254c961d,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Boronia koniambiensis,Rutaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=8,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche540; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=8,Colors | White | Boronia koniambiensis |    | 10 | Author: Däniker | Rank: Espece | Protected species: in Northern Province | Habitats: Maquis de basse altitude | Substrates: Ultramafique | Red list status: Vulnerable (VU),endemia:fiche540:flower-colours,provider_treatment:endemia:540,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,944b4613a4c077b0e12b552913812e95264a76991147c278613f80648e4d3156,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Boronia pancheri,Rutaceae,flower_primary_color,red_pink|white,Pink|White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=6,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche542; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=6 | https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=1,Colors | Pink | Boronia pancheri | 16 | Author: (Baill.) Duretto & Bayly | Rank: Espece || Colors | White | Boronia pancheri | 16 | Author: (Baill.) Duretto & Bayly | Rank: Espece,endemia:fiche542:flower-colours,provider_treatment:endemia:542,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,eb938da441067ff31ef5870ee77825622509f35d8d794e8d9887f51dafd756c7,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Breynia disticha,Phyllanthaceae,flower_primary_color,green_brown_inconspicuous,Green,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=verte&page=1,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche617; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=verte&page=1,Colors | Green | Breynia disticha | 13 | Author: J.R.Forst. & G.Forst. | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche617:flower-colours,provider_treatment:endemia:617,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,5083c67042fd873e51e602bd850567068e4819a02f8f8a61220beee896b5ef61,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Calanthe balansae,Orchidaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=17,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche1049; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=17,"Colors | White | Calanthe balansae |    | 9 | Author: Finet | Rank: Espece | Protected species: in Southern Province , in Northern Province | Habitats: Forêt humide d'altitude , Forêt humide de basse altitude | Substrates: substrats. | Red list status: Least Concern (LC)",endemia:fiche1049:flower-colours,provider_treatment:endemia:1049,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,dc363d95ac101bb4a287905c73c24efdec550cd181aea89ed202825985a39e46,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Calanthe ventilabrum,Orchidaceae,flower_primary_color,yellow_orange,Yellow,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=7,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche3128; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=7,"Colors | Yellow | Calanthe ventilabrum |   | 25 | Author: Rchb.f. | Rank: Espece | Protected species: in Southern Province , in Northern Province | Habitats: Forêt humide de basse altitude , Forêt humide d'altitude | Substrates: substrats. | Red list status: Least Concern (LC)",endemia:fiche3128:flower-colours,provider_treatment:endemia:3128,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,259e67cff261d677079ce622c766f5645b717760f045de817b22254212426947,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
Calophyllum caledonicum,Calophyllaceae,flower_primary_color,white,White,medium,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=1,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche895; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=1,"Colors | White | Calophyllum caledonicum |   | 28 | Author: Vieill. ex Planch. & Triana | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: Volcano-sédimentaire , Ultramafique | Red list status: Least Concern (LC)",endemia:fiche895:flower-colours,provider_treatment:endemia:895,endemia_species_treatment_across_structured_colour_filters,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,447dd078b159e952ca7adfd4f8ca7e7bc0f1a9b738d01b3ec8b962b0c5af6507,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter
