"Name_USGSO","Plate","USGS_ISID","NEAR_FID","NEAR_DIST","ALL_Uniq","Linework_S","Meaning_AL","ID_GID","NAME_wcmcI","NAME_LOCAL","OBJECTID","ChangeType","ChangeNote","ChangeRef","Shape_Leng","IslandArea","IslandCoas","Area_Geode","Coast_Geod","Shape_Length","Shape_Area","area_km2"
"Marajo","South America",328377,-1,-1,88454,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",38144.7825621,46.6698383947,38.1447825621,46.3579481221,35.8581520041,0.323750938568044,0.00376774613655187,46.3579480179012
"UNNAMED","South America",328378,-1,-1,88455,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",49267.0621852,59.1580579661,49.2670621852,58.7627273294,46.6801972833,0.421355475708821,0.00477598404166375,58.7627273540328
"Marajo","South America",328402,-1,-1,88476,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",50724.3918681,54.2276554368,50.7243918681,53.865199691,50.0166218926,0.45093277589214,0.0043777260527947,53.8651996294432
"Marajo","South America",328413,-1,-1,88485,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",33217.1528082,47.8064943349,33.2171528082,47.4869472733,31.4857888623,0.284186453449853,0.00385932455470005,47.4869472475123
"Amazon Delta","South America",328423,-1,-1,88494,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",22661.8581706,22.1040292673,22.6618581706,21.9562639125,22.83356405,0.205745052220304,0.00178435988707063,21.9562639353911
"Marajo","South America",328486,-1,-1,88521,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",34031.6189798,33.0791973255,34.0316189798,32.8579393871,34.4197064565,0.310061048079513,0.0026699601328775,32.8579393754914
"Marajo","South America",328500,-1,-1,88530,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",145874.032248,335.315766109,145.874032248,333.073249236,140.086470871,1.26389602372593,0.0270657106518641,333.073249101114
"Marajo","South America",328503,-1,-1,88533,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",38958.394139,28.1441956983,38.958394139,27.9559298692,36.9051755539,0.333077096720298,0.00227158647903441,27.9559298748737
"Amazon Delta","Nazca",328506,-1,-1,88534,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",21032.5143235,27.0745334072,21.0325143235,26.8934114335,21.1604644036,0.19064330807139,0.00218521438413476,26.8934114571394
"Amazon Delta","South America",328514,-1,-1,88540,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",20760.5929489,22.2446833034,20.7605929489,22.0958632197,20.5187424475,0.184959978359507,0.00179536591749478,22.0958632342951
"Amazon Delta","South America",328533,-1,-1,88550,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",64108.3520445,87.0024294753,64.1083520445,86.4202673002,64.3205842109,0.579531913286287,0.00702164575887964,86.4202672311112
"Marajo","South America",328534,-1,-1,88551,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",134544.688572,198.449421334,134.544688572,197.121638433,129.031695985,1.16415295824664,0.0160164429332092,197.121638482234
"Marajo","South America",328536,-1,-1,88553,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",77039.272719,141.74957258,77.039272719,140.801061362,76.2996951204,0.687715717596142,0.0114400232996651,140.801061363839
"Marajo","South America",328537,-1,-1,88554,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",126420.747017,297.587274004,126.420747017,295.596107234,122.584666721,1.10562401374965,0.0240174079120272,295.596107201593
"Amazon Delta","South America",328539,-1,-1,88556,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",26645.2517969,23.4034507359,26.6452517969,23.2468431303,25.9100447427,0.233671927523092,0.00188878262651944,23.2468431552604
"Amazon Delta","South America",328543,-1,-1,88560,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",143570.103858,159.450815728,143.570103858,158.383798793,141.774011526,1.27800362041627,0.0128684517427934,158.383798703174
"Marajo","South America",328547,-1,-1,88562,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",38530.2443762,59.6786603698,38.5302443762,59.2792849607,38.5289616573,0.347166519722718,0.00481630399293705,59.2792849812176
"Marajo","South America",328552,-1,-1,88565,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",44504.3361576,65.8639006859,44.5043361576,65.4231289562,44.9373253672,0.404791499598045,0.00531546473519715,65.4231289043108
"Marajo","South America",328553,-1,-1,88566,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",41575.1935663,49.3924661405,41.5751935663,49.0619288135,41.171015946,0.371080426939896,0.00398616979372287,49.0619287835526
"Marajo","South America",328563,-1,-1,88572,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",24400.188467,30.2292229635,24.400188467,30.0269138142,23.8633018361,0.215161473699183,0.00243958140175358,30.0269138250193
"Marajo","South America",328565,-1,-1,88574,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",62356.3722101,82.2054270864,62.3563722101,81.6552697099,61.512766423,0.554496357293433,0.00663421000039924,81.6552696731731
"Marajo","South America",328567,-1,-1,88576,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",193559.578687,743.718678406,193.559578687,738.741895017,189.195343207,1.70597907523623,0.0600218108014708,738.741894964326
"Marajo","South America",328569,-1,-1,88578,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",38792.9155827,59.4203519047,38.7929155827,59.022663358,38.200131981,0.344362986236916,0.00479533031795115,59.0226633915526
"Amazon Delta","South America",328571,-1,-1,88580,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",53388.4270513,50.8352992356,53.3884270513,50.4950672976,51.615259065,0.465550827802643,0.00410249910101772,50.495067344394
"Amazon Delta","South America",328574,-1,-1,88582,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",24693.9413561,29.4218508038,24.6939413561,29.2249295253,24.0428136895,0.216813816596845,0.00237437680168841,29.2249295489729
"Amazon Delta","South America",328580,-1,-1,88587,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",131682.421966,261.541660817,131.682421966,259.79119244,130.463838175,1.17583842608151,0.0211068236350958,259.791192345714
"Amazon Delta","South America",328581,-1,-1,88588,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",28260.8317225,30.1768249944,28.2608317225,29.9748469941,26.7577007657,0.24150891438211,0.00243529333157862,29.9748469116785
"Marajo","South America",328582,-1,-1,88589,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",25483.0028889,33.4996867832,25.4830028889,33.2754640873,26.1473691488,0.235414660958008,0.0027034379720936,33.2754641322838
"Amazon Delta","South America",328584,-1,-1,88591,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",56484.4055214,49.0318410868,56.4844055214,48.7036553891,55.8362030328,0.503288482118682,0.00395688157516509,48.7036554174324
"Marajo","South America",328586,-1,-1,88592,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",26338.6905396,37.0352506755,26.3386905396,36.7873581029,25.8792576032,0.233304303741284,0.00298874231810071,36.7873581162226
"Amazon Delta","South America",328594,-1,-1,88598,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",42701.8864506,33.8100166482,42.7018864506,33.5836983464,41.8336202961,0.37717325031295,0.00272842490208968,33.5836982518655
"Amazon Delta","South America",328600,-1,-1,88602,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",23109.6318297,21.5258432555,23.1096318297,21.3817458443,22.2349792364,0.200582867428845,0.00173708684139716,21.3817458551634
"Amazon Delta","South America",328620,-1,-1,88614,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",28125.9266469,35.1043242133,28.1259266469,34.8693252433,28.1745263758,0.253843432678271,0.00283282142916632,34.8693252462734
"UNNAMED","North Andes",328701,-1,-1,88666,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",51725.4109199,56.6646379868,51.7254109199,56.2869291816,51.0934809283,0.46081320895125,0.00457760446291191,56.2869292768535
"UNNAMED","North Andes",328702,-1,-1,88667,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",34923.7896158,25.0492917492,34.9237896158,24.8826140831,34.4094815313,0.310382081380843,0.00202448130635609,24.8826141490063
"Stoelmans","South America",328725,-1,-1,88684,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",43837.7679503,21.0798380249,43.8377679503,20.9403485696,42.5945665311,0.384597450503806,0.00170603887473407,20.9403486312529
"UNNAMED","South America",328732,-1,-1,88691,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",184324.467295,31.6358765633,184.324467295,31.4267083339,180.966698459,1.63377528295729,0.00256089083211864,31.4267084133326
"Daura","Australia",329432,-1,-1,88834,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",21955.704432,22.2415760423,21.955704432,22.0990322714,23.0575105714,0.20899535839872,0.00181438231140242,22.099032866929
"Invitato","Sunda",329452,-1,-1,88839,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",23075.30694,20.9307267975,23.07530694,20.7964700064,25.0973563058,0.227688644910654,0.00170711343427264,20.7964699482256
"UNNAMED","Africa",330070,-1,-1,88877,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",21542.7343405,21.2593470028,21.5427343405,21.1171239987,22.4216122568,0.201799772846656,0.00171585616878608,21.1171239188602
"UNNAMED","Sunda",330099,-1,-1,88881,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",75208.6639783,68.5069585557,75.2086639783,68.0484803483,73.1237454632,0.659446665117067,0.00552871464441985,68.0484802755598
"UNNAMED","Birds Head",330138,-1,-1,88885,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",70119.5444515,74.2927679256,70.1195444515,73.7954250883,69.2403177916,0.624099245545288,0.00599521268441707,73.7954252337432
"UNNAMED","Africa",330309,-1,-1,88899,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",125971.446303,144.250391496,125.971446303,143.293785608,125.215136291,1.1297701559865,0.0116681638681159,143.293786247505
"UNNAMED","Africa",330348,-1,-1,88906,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",70997.1703428,63.4906297797,70.9971703428,63.0708080278,72.0163198918,0.649813588781679,0.0051393810025332,63.0708078334526
"UNNAMED","Africa",330369,-1,-1,88920,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",31237.6279356,27.0733217054,31.2376279356,26.8943721988,30.4702619267,0.275126233295975,0.00219171323219178,26.8943720553852
"UNNAMED","Sunda",330378,-1,-1,88921,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",39340.456563,58.5309082643,39.340456563,58.1440822063,38.6825879758,0.34923243721421,0.00473852226969127,58.1440822250742
"UNNAMED","Africa",330380,-1,-1,88923,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",81547.7624645,45.7692993485,81.5477624645,45.4668405785,79.2198798838,0.715369557063412,0.00370545272683208,45.4668403369994
"UNNAMED","Sunda",330388,-1,-1,88926,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",82465.1427013,40.4740369281,82.4651427013,40.2067060954,81.3754706173,0.734692142529526,0.00327716605188992,40.2067062413138
"UNNAMED","Sunda",330396,-1,-1,88930,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",170202.178799,133.16289651,170.202178799,132.283043798,167.295510917,1.51044829746828,0.0107811822191408,132.283043579666
"UNNAMED","Africa",330397,-1,-1,88931,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",108527.241197,96.1101978101,108.527241197,95.4754206587,106.694258662,0.963344347849523,0.00778209641584978,95.4754202834215
"UNNAMED","Sunda",330411,-1,-1,88935,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",29871.3401637,37.5280193371,29.8713401637,37.2803024779,29.8203530239,0.269202527435123,0.00303910525086142,37.2803024456506
"UNNAMED","Sunda",330426,-1,-1,88940,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",44863.0052538,41.5343478209,44.8630052538,41.2603224231,44.4361560503,0.401202413067355,0.00336396557823281,41.2603224680772
"UNNAMED","Sunda",330488,-1,-1,88942,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",34134.3354683,23.288172486,34.1343354683,23.1351802551,33.7477687752,0.304879607398839,0.00188816948096942,23.1351802561859
"UNNAMED","Sunda",330509,-1,-1,88946,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",81175.2036722,165.688843422,81.1752036722,164.601161737,80.7469839967,0.729508772544943,0.0134363119231314,164.601161252044
"UNNAMED","India",330650,-1,-1,88950,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",31342.9246225,30.5454587666,31.3429246225,30.3468562016,30.2733536442,0.27381959844721,0.0024829606917699,30.3468561933961
"Guanare","South America",330857,-1,-1,88977,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",39377.9372026,53.8051321628,39.3779372026,53.458538879,38.2972054392,0.346729424077313,0.00438376416871601,53.4585388224504
"de Mamo","Panama",330893,-1,-1,89005,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",23140.0797208,25.9714344559,23.1400797208,25.8048545089,23.2345493024,0.210550515787222,0.00211826377730237,25.804854541004
"UNNAMED","South America",330896,-1,-1,89008,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",1583891.92494,968.772829957,1583.89192494,962.543226164,1599.8498332,14.4970658468447,0.0789643051269847,962.543223564376
"Orinoco Delta","Africa",330899,-1,-1,89011,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",35378.1519114,63.0083760381,35.3781519114,62.6046324272,35.159235845,0.318609109868182,0.00514026707321723,62.6046324600007
"Orinoco Delta","South America",330900,-1,-1,89012,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",22981.2489321,22.1100958176,22.9812489321,21.9684732629,21.9245664928,0.198579825078878,0.00180392727533523,21.9684733128357
"Orinoco Delta","South America",330908,-1,-1,89016,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",50000.1796936,75.9481458313,50.0001796936,75.4619692224,51.2666994782,0.464913043653632,0.00619741455084963,75.4619692905728
"Isla Remolinos","South America",330910,-1,-1,89017,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",95597.8259095,215.422722966,95.5978259095,214.043585582,97.2472896241,0.881906280049018,0.0175782269257938,214.043585580153
"Orinoco Delta","South America",330915,-1,-1,89020,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",26357.1741072,23.5344498088,26.3571741072,23.3838750056,28.1819507579,0.255787384122211,0.00192067312398228,23.3838750709173
"Orinoco Delta","South America",330924,-1,-1,89027,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",99980.3107512,268.221365525,99.9803107512,266.504700827,101.24630235,0.918159893909416,0.0218880702512436,266.504700684937
"Orinoco Delta","South America",330932,-1,-1,89030,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",59116.7043125,102.333299391,59.1167043125,101.678809541,59.9214205489,0.543483814004726,0.00835230121747886,101.678809599186
"Tortola","South America",330936,-1,-1,89033,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",110562.092455,302.700228362,110.562092455,300.763892149,113.728619052,1.0316537649497,0.0247048349350701,300.763892144389
"Mata-Mata","South America",330939,-1,-1,89035,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",44989.1186681,49.6955419519,44.9891186681,49.3777969873,43.455766638,0.393852208432987,0.00405636977358377,49.3777968732581
"Orinoco Delta","South America",330946,-1,-1,89038,"USGS: Sayre et al. 2018","USGS poly had no WCMC poly within 300m",0," "," ",0," "," "," ",59003.2769036,54.9920168324,59.0032769036,54.6406154961,59.44083189,0.539323280254686,0.00448934398587351,54.6406155395584
