accepted_species,axis,trait_name,normalized_value,raw_value,exact_supporting_excerpt,original_source_url,archive_url,archive_timestamp,archive_cdx_digest,retrieved_at,page_response_sha256,page_content_fingerprint,normalized_excerpt_fingerprint,source_lineage,source_citation,source_group,source_type,source_tier,identity_match,cultivar_status,wild_or_cultivated,extraction_rule,review_status
Arenga ryukyuensis,floral_structural_complexity,flower_size_class,very_small,pistillate flowers 2.5 mm long;,pistillate flowers 2.5 mm long;,http://www.palmpedia.net:80/wiki/Arenga_ryukyuensis,https://web.archive.org/web/20200124143433id_/http://www.palmpedia.net:80/wiki/Arenga_ryukyuensis,20200124143433,FMWBFT43EDP52KAPMPBJKWJNFKDBZJHA,2026-08-12T15:29:01.842130+00:00,e78aeaaa50dad6528362a322657d948272000ab597cd281dc428f357405bc4fa,c3e0dbc243fcf9e57be033d13df937d818be4aba3a718073a47e9be20e1fbcb2,8fdc1de7cc3503033eaa83e2af07780d11b8f60097d8073f12342964daab9299,original_citation:henderson_a_j_2006,"Henderson, A.J. 2006",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Hyophorbe lagenicaulis,flower_colour,flower_primary_color,white,They grow upward as they mature supporting numerous male and female small white flowers on the same stalk.,They grow upward as they mature supporting numerous male and female small white flowers on the same stalk.,http://www.palmpedia.net:80/wiki/Hyophorbe_lagenicaulis,https://web.archive.org/web/20200111120652id_/http://www.palmpedia.net:80/wiki/Hyophorbe_lagenicaulis,20200111120652,MSWP64KL32OGOK7M5AI6EHEWG23M6V25,2026-08-12T15:29:03.214474+00:00,682fc107d94eea9104e49d93610854670ceb0582de3d8890d9211bbaff30166c,7f66983981433d299e5aafd3cc5e4eefc746db7e5a90f90c4d8a03c8f9af5772,5d0317063096121a35b03b8d85c5a41c6f25c88a3ff7637c742f2ba523b7b5d5,provider_treatment:palmpedia:Hyophorbe_lagenicaulis,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Hyophorbe lagenicaulis,flower_colour,flower_primary_color,white,Flowers/Fruits: The Bottle Palm produces beautiful white flowers that are held by 30 in.,Flowers/Fruits: The Bottle Palm produces beautiful white flowers that are held by 30 in.,http://www.palmpedia.net:80/wiki/Hyophorbe_lagenicaulis,https://web.archive.org/web/20200111120652id_/http://www.palmpedia.net:80/wiki/Hyophorbe_lagenicaulis,20200111120652,MSWP64KL32OGOK7M5AI6EHEWG23M6V25,2026-08-12T15:29:03.214474+00:00,682fc107d94eea9104e49d93610854670ceb0582de3d8890d9211bbaff30166c,7f66983981433d299e5aafd3cc5e4eefc746db7e5a90f90c4d8a03c8f9af5772,0efa91f085f92db24c23156bd2ef52fb04e927924444867307173f5cf697bd8f,provider_treatment:palmpedia:Hyophorbe_lagenicaulis,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Sabal mexicana,flower_colour,flower_primary_color,white,The Texas Sabal Palm Tree produces small white flowers in a branched inflorescence about as long as the leaves.,The Texas Sabal Palm Tree produces small white flowers in a branched inflorescence about as long as the leaves.,http://www.palmpedia.net:80/wiki/Sabal_mexicana,https://web.archive.org/web/20200129185415id_/http://www.palmpedia.net:80/wiki/Sabal_mexicana,20200129185415,24POZQZ7NYO35DY4PC3XUU3TOUS2HERW,2026-08-12T15:29:05.887137+00:00,a134dd87295409cdde1c17cfbc176e2a0bb04dc37096357f1c85e7a3dbf89b6a,55f5654c550e0a07ad2bcba4e2909458b897305784a91ba35c85fb2dd6c56079,f05cf06157f41694e3e94e965ce98d2a6b7b73b8642e980d2eca93edcde399fa,provider_treatment:palmpedia:Sabal_mexicana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Actinorhytis calapparia,flower_colour,flower_primary_color,white,"A monoceious palm, it forms cream flowers of both sexes, which produce large, 75 mm/3"" ovoid fruit that ripen to red or reddish purple.","A monoceious palm, it forms cream flowers of both sexes, which produce large, 75 mm/3"" ovoid fruit that ripen to red or reddish purple.",http://www.palmpedia.net:80/wiki/Actinorhytis_calapparia,https://web.archive.org/web/20200119122828id_/http://www.palmpedia.net:80/wiki/Actinorhytis_calapparia,20200119122828,7KS2GU4NLN4CRV2LM6IDHVIIF2X5PLFY,2026-08-12T15:29:08.108704+00:00,fa0ea098e16636b7bf92df8b3ecf71e7c0e848d8ded0b9b160e1d6a85dec9ec3,7fe4fb43bb5790ee83e81f85f2cafb3c8dc7d69fdb139bb2b3165e2454f9cc47,1eb8fdc95d28ac83aac95a0c0c9b1c8b1a4a4f45a633fd91066fb3d3cd402278,original_citation:2003,2003,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Sabal causiarum,flower_colour,flower_primary_color,white,"Flowers creamy white, bisexual.","Flowers creamy white, bisexual.",http://www.palmpedia.net:80/wiki/Sabal_causiarum,https://web.archive.org/web/20200120205543id_/http://www.palmpedia.net:80/wiki/Sabal_causiarum,20200120205543,2MV3PEXDLYYSAPGB343WLPY7XMAEGUY2,2026-08-12T15:29:12.583542+00:00,f7c13b03102e133564dc9ae3a87ce9ccec9e007f66353d6447f57aa0e92d41ff,6ac82be9f6929f517ff5e21285a7f34789606e660f90b922b7105bf7dd928b45,eeacdb2a405eef73e35ed49404e23400fdf6959feca8783b9706aeab42f7ebb1,provider_treatment:palmpedia:Sabal_causiarum,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Astrocaryum aculeatissimum,flower_colour,flower_primary_color,white|yellow_orange,"It is a monoecious plant with inflorescence interfoliar, pendulum, 50 cm long and yellow-cream flowers, protected by a leathery spathe covered with thorns.","It is a monoecious plant with inflorescence interfoliar, pendulum, 50 cm long and yellow-cream flowers, protected by a leathery spathe covered with thorns.",http://www.palmpedia.net:80/wiki/Astrocaryum_aculeatissimum,https://web.archive.org/web/20200124085013id_/http://www.palmpedia.net:80/wiki/Astrocaryum_aculeatissimum,20200124085013,LVY3TWPCBJY2GZ2KWQEJP4KC6VGWO2U2,2026-08-12T15:29:15.705584+00:00,6123a8dfcead5c7c4d5ab454789155a2b110445e4777ad2ca9f7b70d207aef04,3baacef626eedc0ef1ec9c769a5867c9e8e5bbd20b79026475a618aacf03da90,333649d18ecd44597d716cf0c77bd5333870326bc9d8ee05cb993371ca0b9771,provider_treatment:palmpedia:Astrocaryum_aculeatissimum,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Astrocaryum aculeatissimum,flower_colour,flower_primary_color,white|yellow_orange,"It is a monoecious plant with inflorescence interfoliar, 50 cm long and yellow-cream flowers, protected by a leathery spathe covered with thorns.","It is a monoecious plant with inflorescence interfoliar, 50 cm long and yellow-cream flowers, protected by a leathery spathe covered with thorns.",http://www.palmpedia.net:80/wiki/Astrocaryum_aculeatissimum,https://web.archive.org/web/20200124085013id_/http://www.palmpedia.net:80/wiki/Astrocaryum_aculeatissimum,20200124085013,LVY3TWPCBJY2GZ2KWQEJP4KC6VGWO2U2,2026-08-12T15:29:15.705584+00:00,6123a8dfcead5c7c4d5ab454789155a2b110445e4777ad2ca9f7b70d207aef04,3baacef626eedc0ef1ec9c769a5867c9e8e5bbd20b79026475a618aacf03da90,a3ac14af00bdf2a48e519ca7a5571b9f19a0685d1764453a24b103126b1285ab,provider_treatment:palmpedia:Astrocaryum_aculeatissimum,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Lodoicea maldivica,floral_structural_complexity,flower_size_class,large,"The female inflorescence (flower stem) is up to 1 meter long, with multiple flowers 4–5 cm (2 inches) wide;","The female inflorescence (flower stem) is up to 1 meter long, with multiple flowers 4–5 cm (2 inches) wide;",http://www.palmpedia.net:80/wiki/Lodoicea_maldivica,https://web.archive.org/web/20200121193555id_/http://www.palmpedia.net:80/wiki/Lodoicea_maldivica,20200121193555,HMHKFPQI6C7SU57OOTPAKOHZDFPIYLXX,2026-08-12T15:29:16.191105+00:00,04cbaac414da745c9438aadd998f0cb53458948f4bdb8468a1304491c2e97d9d,6aa034d45affaf4a3f1f078a58d9cb0ef9f1f78e6bd2910e5dc27e82516b7ad3,0697d3242b2be04cf8842a9074d66cf2b69d3d2eb2d8c1ee8609ceab7c94aecc,provider_treatment:palmpedia:Lodoicea_maldivica,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Lodoicea maldivica,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"male flowers are catkin-like, up to 1 m long.","male flowers are catkin-like, up to 1 m long.",http://www.palmpedia.net:80/wiki/Lodoicea_maldivica,https://web.archive.org/web/20200121193555id_/http://www.palmpedia.net:80/wiki/Lodoicea_maldivica,20200121193555,HMHKFPQI6C7SU57OOTPAKOHZDFPIYLXX,2026-08-12T15:29:16.191105+00:00,04cbaac414da745c9438aadd998f0cb53458948f4bdb8468a1304491c2e97d9d,6aa034d45affaf4a3f1f078a58d9cb0ef9f1f78e6bd2910e5dc27e82516b7ad3,bdd098680494b476c2c486a3e53c7fed5e917adb09cd1ca37407879b33182877,provider_treatment:palmpedia:Lodoicea_maldivica,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Sabal bermudana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"The flowers are yellowish-white, 5 mm (0.20 in) across, produced in large panicles up to 2.5 m (8.2 ft) long, extending out beyond the leaves.","The flowers are yellowish-white, 5 mm (0.20 in) across, produced in large panicles up to 2.5 m (8.2 ft) long, extending out beyond the leaves.",http://www.palmpedia.net:80/wiki/Sabal_bermudana,https://web.archive.org/web/20200123050945id_/http://www.palmpedia.net:80/wiki/Sabal_bermudana,20200123050945,EF2YQUE6YNDQGEDMWI2WRC2FWZKGATS3,2026-08-12T15:29:19.171005+00:00,7979f4ca81c70743822d14dd6f7ddf22d7f076fc9c64ab1e5c77bf6bbd70f1a0,43bfaac582e4b3dbae2112cddc0bfd0ec4ea52b18843f52e492fd22e3705a8c5,90f60200d33bbcf7ee42b237d5d7d66d4cbb8907a852519d1bbe13fb3b4b010e,provider_treatment:palmpedia:Sabal_bermudana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Sabal bermudana,flower_colour,flower_primary_color,white|yellow_orange,"The flowers are yellowish-white, 5 mm (0.20 in) across, produced in large panicles up to 2.5 m (8.2 ft) long, extending out beyond the leaves.","The flowers are yellowish-white, 5 mm (0.20 in) across, produced in large panicles up to 2.5 m (8.2 ft) long, extending out beyond the leaves.",http://www.palmpedia.net:80/wiki/Sabal_bermudana,https://web.archive.org/web/20200123050945id_/http://www.palmpedia.net:80/wiki/Sabal_bermudana,20200123050945,EF2YQUE6YNDQGEDMWI2WRC2FWZKGATS3,2026-08-12T15:29:19.171005+00:00,7979f4ca81c70743822d14dd6f7ddf22d7f076fc9c64ab1e5c77bf6bbd70f1a0,43bfaac582e4b3dbae2112cddc0bfd0ec4ea52b18843f52e492fd22e3705a8c5,90f60200d33bbcf7ee42b237d5d7d66d4cbb8907a852519d1bbe13fb3b4b010e,provider_treatment:palmpedia:Sabal_bermudana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Sabal bermudana,floral_structural_complexity,flower_size_class,very_small,"The flowers are yellowish-white, 5 mm (0.20 in) across, produced in large panicles up to 2.5 m (8.2 ft) long, extending out beyond the leaves.","The flowers are yellowish-white, 5 mm (0.20 in) across, produced in large panicles up to 2.5 m (8.2 ft) long, extending out beyond the leaves.",http://www.palmpedia.net:80/wiki/Sabal_bermudana,https://web.archive.org/web/20200123050945id_/http://www.palmpedia.net:80/wiki/Sabal_bermudana,20200123050945,EF2YQUE6YNDQGEDMWI2WRC2FWZKGATS3,2026-08-12T15:29:19.171005+00:00,7979f4ca81c70743822d14dd6f7ddf22d7f076fc9c64ab1e5c77bf6bbd70f1a0,43bfaac582e4b3dbae2112cddc0bfd0ec4ea52b18843f52e492fd22e3705a8c5,90f60200d33bbcf7ee42b237d5d7d66d4cbb8907a852519d1bbe13fb3b4b010e,provider_treatment:palmpedia:Sabal_bermudana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Sabal bermudana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,Its yellow/ white flowers are up to 5 mm across and are arranged in panicles which are up to 2.5 m long.,Its yellow/ white flowers are up to 5 mm across and are arranged in panicles which are up to 2.5 m long.,http://www.palmpedia.net:80/wiki/Sabal_bermudana,https://web.archive.org/web/20200123050945id_/http://www.palmpedia.net:80/wiki/Sabal_bermudana,20200123050945,EF2YQUE6YNDQGEDMWI2WRC2FWZKGATS3,2026-08-12T15:29:19.171005+00:00,7979f4ca81c70743822d14dd6f7ddf22d7f076fc9c64ab1e5c77bf6bbd70f1a0,43bfaac582e4b3dbae2112cddc0bfd0ec4ea52b18843f52e492fd22e3705a8c5,e565f7a4cd29f080bb31890c6e051767072249e5f8ea4d2fb75b01fe8dc188ec,provider_treatment:palmpedia:Sabal_bermudana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Sabal bermudana,flower_colour,flower_primary_color,white|yellow_orange,Its yellow/ white flowers are up to 5 mm across and are arranged in panicles which are up to 2.5 m long.,Its yellow/ white flowers are up to 5 mm across and are arranged in panicles which are up to 2.5 m long.,http://www.palmpedia.net:80/wiki/Sabal_bermudana,https://web.archive.org/web/20200123050945id_/http://www.palmpedia.net:80/wiki/Sabal_bermudana,20200123050945,EF2YQUE6YNDQGEDMWI2WRC2FWZKGATS3,2026-08-12T15:29:19.171005+00:00,7979f4ca81c70743822d14dd6f7ddf22d7f076fc9c64ab1e5c77bf6bbd70f1a0,43bfaac582e4b3dbae2112cddc0bfd0ec4ea52b18843f52e492fd22e3705a8c5,e565f7a4cd29f080bb31890c6e051767072249e5f8ea4d2fb75b01fe8dc188ec,provider_treatment:palmpedia:Sabal_bermudana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Sabal bermudana,floral_structural_complexity,flower_size_class,very_small,Its yellow/ white flowers are up to 5 mm across and are arranged in panicles which are up to 2.5 m long.,Its yellow/ white flowers are up to 5 mm across and are arranged in panicles which are up to 2.5 m long.,http://www.palmpedia.net:80/wiki/Sabal_bermudana,https://web.archive.org/web/20200123050945id_/http://www.palmpedia.net:80/wiki/Sabal_bermudana,20200123050945,EF2YQUE6YNDQGEDMWI2WRC2FWZKGATS3,2026-08-12T15:29:19.171005+00:00,7979f4ca81c70743822d14dd6f7ddf22d7f076fc9c64ab1e5c77bf6bbd70f1a0,43bfaac582e4b3dbae2112cddc0bfd0ec4ea52b18843f52e492fd22e3705a8c5,e565f7a4cd29f080bb31890c6e051767072249e5f8ea4d2fb75b01fe8dc188ec,provider_treatment:palmpedia:Sabal_bermudana,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Rhopaloblaste ceramica,floral_structural_complexity,flower_size_class,small,"Staminate flower symmetric, greenish, 6.5 - 7 mm long, 6.5 - 6.8 mm in diam.","Staminate flower symmetric, greenish, 6.5 - 7 mm long, 6.5 - 6.8 mm in diam.",http://www.palmpedia.net:80/wiki/Rhopaloblaste_ceramica,https://web.archive.org/web/20200131210629id_/http://www.palmpedia.net:80/wiki/Rhopaloblaste_ceramica,20200131210629,M7SPJHHXXQ3OH2ES4OEISPWF4IDPDA64,2026-08-12T15:29:20.096133+00:00,b327c2ac6b99f0c827d2761f1b2fed344d06e593553cdfa7df17d3edf5b78ed4,5b319e2f8a5ed00a8ccb301a0644a08d317d0a1e8b6091df4e040c72fd26a1d6,9a666f55accfde7f0ae732b843b1909f73f960181198effc003be31b02eb9103,original_citation:r_banka_and_w_j_baker_2004,R. Banka and W.J. Baker. 2004,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
