candidate_id,trait_name,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,accepted_species,normalized_value,source_url,source_lineage,source_excerpt,deterministic_order
wfo-fna-foc-2ab410394bbf22b97511a44c,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Buxus stenophylla,composite_display,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Buxus stenophylla,"Inflorescences axillary and terminal, capitate, ca. 7 mm, densely pubescent; basal bracts lanceolate, villous abaxially, apical bracts ovate-triangular.",be054a1fc1c82c2f286cbeb2d930e448eee845c5d75aaca5e6c5642e9d35adec
wfo-fna-foc-9d13b75cc5de9c977e76cff3,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Sonerila erecta,umbel_corymb,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Sonerila erecta,"Inflorescences terminal, scorpioid cymes, 1-5(-11)-flowered, 1-4.5 cm, with spreading glandular trichomes; peduncle 0.8-2 cm.",be5651b5780e08a2064679f28b20f02fd9b3bdf46ca0916b0358a89909301366
wfo-fna-foc-a1d7c5ca1e22e28b6666fe3f,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Neoshirakia japonica,few_flowered,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Neoshirakia japonica,"Male flowers: pedicels 1-2 mm; bracts ovate to ovate-lanceolate, 2-2.5 × 1-1.2 mm, margins irregularly serrulate, basal glands ovoid, bracts 3- or 4-flowered; calyx cup-shaped, 3-lobed, lobes irregularly serrulate; stamens (2 or)3, usually exceeding calyx; anthers globose, slightly shorter than filaments.",c1a1cb7776e601a6a7d625f5b9e2c8a605a9b3fcacfd6d4cc8fbad6d36f4cf81
wfo-fna-foc-125fd8453e5ec734efc1c020,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Cleyera obscurinervia,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Cleyera obscurinervia,"Flowers axillary, solitary or paired.",cfabb711248436c201aa6737749cf51693ec5768de10c78be65d684539f07f56
wfo-fna-foc-db6229cfdcafa8369e7e5016,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Vandellia micrantha,solitary,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Vandellia micrantha,"Flowers axillary, solitary.",d098129d63f4b508ffc700f70d2ada375b72cecbb56e3371cb9078abccfaf54f
wfo-fna-foc-6c61af2adca3e37f66cf71ff,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Gastrochilus fuscopunctatus,few_flowered,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,provider_treatment:flora_of_china:Gastrochilus fuscopunctatus,"Inflorescence subumbellate, often 1- or 2-flowered; peduncle 8-20 mm, base with 1 or 2 sheaths; floral bracts ovate-triangular, 1-2 mm, apex acute; pedicel and ovary ca. 7 mm.",d872ad10fd9b1b7c4f99ecbe010198c2e1335811a1db4e2033919fedcb7d57b0
wfo-fna-foc-d851cb61762e12f024b4302f,inflorescence_display,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Lithophragma glabrum,raceme_spike_panicle|solitary|umbel_corymb,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,provider_treatment:fna:Lithophragma glabrum,"Inflorescences solitary flowers or erect, 2-5(-7)-flowered racemes, often appearing corymbose, rarely branched unless plant with bulbils, (8-20 cm, flowers sometimes replaced with bulbils).",edb18927d6a48b4d1425cf96690c09cc6076fe4d3594d18b6afc341f6a9c32a8
GRB1-0001,mating_system,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Vaccinium cylindraceum,mixed_mating,https://doi.org/10.1139/B07-136,doi:10.1139/B07-136,"The reproductive biology of Vaccinium cylindraceum Smith, an endemic species confined to the islands of the Azores archipelago, was studied in populations from seven islands. Data indicate that the breeding system of the species is facultative xenogamy with spontaneous autogamy playing a minor role in fruit development.",92334aceab673b55d8ac9d09a437b95e9ab4846203ca2026c2c426c8ebb46edf
GRB1-0004,mating_system,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Liparis loeselii,predominantly_selfing,https://pmc.ncbi.nlm.nih.gov/articles/PMC4099500/,doi:10.1186/1472-6785-14-20,The estimated selfing rate (s) (mean ± SD) calculated over all K subpopulations (for an optimal K = 28) was 91% (±5.5).,faff52bf7c0a443bb5150c4a64bcfba902f05ad5681f5ca2fe35c4636a4082f7
wfo-global-5b6567f9dfdba83fd2b27512,tube_depth_class,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Melocactus intortus,deep,https://list.worldfloraonline.org/wfo-0001287105,provider_treatment:nybg_memoirs:Melocactus intortus,"Floral tube to 2 cm long, hypanthium ca. 1 cm long; stamens of unequal length; style as long as the perianth tube, the stigmas 5, narrowly lanceolate.",58d395da4a1d394daebc7a7fb29b3290c381e7e353c164f70f90e5fad546a78d
PN-089B4C91A6CC51C3CF64,tube_depth_class,true,wild,Codex cached-artifact trait-specific recovery audit,2026-08-13T15:10:00Z,"Accepted-name species-direct record; exact source excerpt, stable URL, same-trait ontology mapping, provenance and source lineage rechecked.",Melichrus adpressus,shallow,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Melichrus~adpressus,citation-excerpt:2473a84b5ca4fbee484d0df54b798dd794f1c8820a97cdbcbc4d8898f5a546df,"Corolla tube ± cylindrical, 3.8–4 mm long;",f1bb7e311ab1fa301ebbb9bc6e61d93ba7be6cdc938932eafcee47dd627ba68a
